"FSC-A","SSC-A","Comp-APC-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
67295.2,33157.4,-2.51499,169.036,77.2969,15.6968
82671.7,33849.3,10.7795,214.845,98.4936,15.7072
102716,47809.7,18.6408,317.02,162.754,15.7207
79257.1,32489.1,18.223,266.487,95.3385,15.7232
77288.6,71068.3,1.2603,232.129,94.1549,15.7286
55370.6,46207.1,2.83391,160.928,60.6976,15.7345
60756.1,64067.6,21.2925,167.674,74.2558,15.7416
84191.9,42670.4,-3.01189,213.065,100.53,15.7441
71470.3,30138,4.67292,206.294,118.308,15.7483
47878.2,44346.4,18.1596,162.507,92.2475,15.7494
89716.6,64911,1.74598,315.197,132.44,15.7598
91606.6,49041.8,11.4549,317.51,134.139,15.76
66402.5,44231,16.7636,168.463,92.1159,15.7678
55647.8,49297,18.9665,180.143,117.784,15.7698
100127,47723.5,-0.432487,252.624,104.93,15.7726
63725.8,46910.6,11.259,198.588,109.393,15.7774
82568.1,36277.1,4.73937,242.562,113.196,15.7802
92897.6,50750.2,8.14394,226.657,98.165,15.783
79749.8,35371,20.5686,236.531,106.046,15.7876
117089,51392.3,-30.9095,292.014,106.834,15.7881
71275.2,38782,17.7506,155.182,91.8528,15.7912
109267,65627.2,9.28468,321.224,74.1223,15.7912
83865.7,36764.9,-3.70578,263.095,105.193,15.7967
69253.7,32681.4,4.65043,173.266,76.2417,15.7997
92652.7,46371.6,-4.20685,314.005,169.967,15.7999
85402.2,36468,-2.69963,237.099,113.983,15.8018
94176.4,48110.5,6.55235,348.488,105.127,15.8025
42121.4,39529.4,1.64183,145.041,88.6942,15.806
71747.3,60199.5,29.8507,273.267,128.779,15.8064
57233.1,40245.2,10.6649,228.363,147.127,15.8096
73504.8,46847.1,-7.06014,277.43,108.409,15.8133
54169.7,57802.5,11.8337,212.067,172.694,15.8157
84639.3,39093.2,-1.62822,209.573,72.7864,15.8172
51373.8,41338.3,18.024,168.606,66.8421,15.8178
70831.8,52208.1,-4.97342,215.842,180.22,15.8192
138236,65341.7,6.58039,340.181,118.897,15.8235
94934,91431.9,30.7673,304.248,133.943,15.8359
76679.1,53547.1,10.078,319.543,156.443,15.8428
47772,59460.9,9.30425,183.22,56.6904,15.8494
121230,55967.5,11.5803,305.864,92.6421,15.8686
87902.8,38493.9,-8.42637,220.469,109.721,15.8722
68670.4,44317.4,9.74373,138.273,62.7012,15.8771
121733,54599.7,-4.99002,396.573,140.278,15.8902
49302.9,47994.4,12.4524,200.444,65.3727,15.891
85697.7,54369.5,17.3316,315.056,140.016,15.8968
70287,72258.2,8.25569,234.33,113.459,15.8972
91120,53078.8,7.07987,204.011,152.145,15.9028
60326.6,54668.8,29.8485,227.652,172.759,15.903
55124.1,61451.2,32.2636,209.359,134.335,15.9039
64228.3,70863,-7.641,314.986,149.343,15.9104
92870.8,41251.8,-0.680947,300.103,116.08,15.9123
48805.4,44062.4,18.2302,215.914,82.8335,15.9151
60919.1,71175.1,10.1525,252.836,170.617,15.9197
91844.8,47316.9,4.8652,269.172,127.406,15.9233
95391.3,40854.1,13.4644,223.742,55.2211,15.9311
46063.6,33463.1,-2.47347,174.054,100.333,15.9412
48154.2,36668.8,-3.46546,150.293,71.7178,15.9484
58983.5,52984.9,7.41119,194.731,78.8793,15.9623
69788.7,71460.2,46.307,233.336,137.405,15.9898
74943.5,60737.2,23.633,339.203,97.3106,16.0282
53651.5,53870.1,7.11353,160.282,113.721,16.0309
133094,66119.3,-4.87277,372.924,149.995,16.0356
107312,42268.8,11.6254,270.302,113.065,16.0406
78029,60233.3,32.5045,298.345,111.819,16.0435
75788.9,59527.1,15.2404,207.292,50.0119,16.0564
92901.5,41526.1,-3.66648,229.5,68.445,16.0592
125223,68621.2,-7.68286,381.604,178.794,16.0618
66569.1,53467.5,-2.83675,275.384,135.772,16.0679
108231,60382.8,36.4366,341.229,159.827,16.0721
89473.1,76203.8,7.18867,259.347,95.9959,16.0754
108412,49958.7,3.42373,270.796,106.899,16.0812
110937,65197.9,18.3629,310.707,124.397,16.0852
48882.6,27953.5,-17.1006,147.776,52.6165,16.0944
65278.1,25819.5,23.0406,172.549,75.1864,16.1058
88112.1,44958.6,-13.4645,206.436,50.2122,16.1105
57941.6,56283.1,-3.92016,238.518,110.442,16.1145
105702,43605.2,7.77578,309.093,74.7234,16.1171
102925,41441.2,10.5766,251.987,58.36,16.119
56525.8,29983.3,-0.568154,168.319,59.629,16.1196
39088.7,54949.3,16.3135,169.395,154.62,16.1235
51607.9,30027.6,15.3493,182.362,89.4182,16.1291
71470.7,50339.5,3.7333,235.75,126.883,16.1309
52431.7,55505.2,50.5429,218.619,106.309,16.1336
73334.3,50998.4,6.86357,185.939,124.986,16.1351
69152,26659.9,4.82645,193.731,62.7012,16.1362
63428.6,69314.3,12.7253,437.004,195.697,16.1374
136368,54256.3,3.71446,404.805,180.091,16.1564
64126,49806.8,34.9979,236.247,158.981,16.1686
99164.5,38638.2,3.95659,271.643,157.484,16.1688
78897.2,51382.5,-4.67748,267.83,86.2584,16.1738
60963.1,50711.5,-0.606026,272.067,134.205,16.1777
96790.1,54871.4,-22.8656,282.647,147.583,16.1812
89770,48665,-0.0441829,263.024,126.817,16.1944
73740,32371.7,-0.0686666,229.358,96.8505,16.2083
71409.7,54702.4,40.7844,246.815,163.924,16.2144
45990.1,60734.1,-4.20784,211.355,132.571,16.2199
67417.2,41961.7,15.2795,235.75,90.8001,16.2236
114426,50827.9,25.9303,308.883,111.754,16.2277
72155.8,35814.7,7.93933,216.554,145.758,16.2303
89358.8,39235.3,-0.937246,303.546,103.946,16.2553
55054.1,51245.4,31.3804,177.923,118.635,16.2636
39436.7,43359.2,18.9961,143.026,95.6014,16.2659
77316.3,30721,9.13217,174.484,77.8903,16.2677
85667,60554.1,35.0851,241.143,124.397,16.269
65213.2,36438.6,20.2829,222.106,116.08,16.2775
56188,51465.3,19.0348,198.731,132.44,16.2778
94781.1,39572.8,-10.6011,279.687,73.5211,16.2802
94715.4,37520.6,7.56293,286.523,87.1143,16.2821
84440.4,28418.5,17.5806,159.851,45.2035,16.2868
69425,39084,-6.20171,258.286,132.31,16.2884
83938.7,33606.8,-7.2386,177.851,54.6868,16.2942
72047.3,41288.1,6.57583,188.085,75.4503,16.2943
67507.6,36970.1,-6.85239,238.731,81.1862,16.2964
45190,44362.6,52.8865,107.802,33.584,16.3
82631,35640.9,4.46772,227.368,78.3519,16.301
121893,56361.2,5.42984,315.197,103.88,16.3076
47882.1,30822.9,-2.6923,177.636,64.7049,16.3108
118634,56656.4,22.8952,406.188,114.245,16.3171
47375.4,35263.6,20.0259,106.355,20.3629,16.3235
78008.8,47196.8,-6.63268,211.854,79.2748,16.3305
75729.8,43166.1,2.40147,271.008,74.0555,16.3373
131101,56520,11.2041,388.469,173.344,16.3447
57907.9,44677.9,4.99162,231.773,57.9593,16.3471
137614,68713.7,24.6637,360.195,93.6945,16.3524
138201,70944.4,-8.97448,347.232,146.997,16.3559
97733.3,69984.6,-2.74648,345.069,117.587,16.3584
84108.4,54031.6,17.1755,205.01,128.125,16.3651
90076.5,65069.2,-5.29815,372.924,122.76,16.3668
69372.6,55944,12.1512,179.283,104.471,16.3774
98586,35861.1,4.99303,242.136,101.647,16.3814
80170.1,48361.4,-9.02068,162.436,68.1111,16.3818
53846.2,57251.1,-0.148952,200.087,103.026,16.3931
67865.8,70148.4,5.89287,244.618,124.004,16.4108
48768,47385.5,46.9629,170.614,90.9317,16.4139
99851.3,49863,-11.8511,223.244,139.69,16.4173
73633.1,80776.1,20.631,332.703,113.196,16.4188
70139.8,37364.6,-10.0732,136.616,36.6557,16.4312
68172.3,84964.8,-4.006,273.337,158.265,16.4338
71214,79287.9,24.9562,277.359,150.842,16.4351
63646.8,58552.3,10.2018,272.632,107.096,16.4377
66874.3,57346.1,-0.908203,223.884,113.655,16.4382
128751,59838.8,4.88381,355.668,129.956,16.4421
102581,59301.9,-6.05918,391.518,140.082,16.4434
60819.5,40803.1,6.80707,112.794,85.534,16.4954
61951.4,49916.4,-4.77985,175.487,37.9245,16.5025
112547,40349.6,0.507667,265.71,104.274,16.5044
94039.1,46983.1,9.17595,293.211,74.523,16.5151
119119,57219.8,-2.18854,384.933,188.255,16.5168
50802,64661.9,1.55331,196.446,139.298,16.5171
88468.9,38005.3,24.4759,177.851,80.2635,16.5191
70693.3,60645.4,12.3577,167.315,100.53,16.5238
72245.8,33606.8,-0.0917914,164.517,46.8731,16.5251
133862,64640.4,6.36693,298.626,139.298,16.5254
68010.2,45492.4,22.2671,245.043,114.77,16.5278
112170,63752.8,56.1346,425.096,161.908,16.5286
39443.4,47350.2,9.06421,230.495,103.026,16.5321
127564,68548.2,8.46884,432.326,168.733,16.5357
62053.9,83075.7,24.9697,376.814,213.519,16.5381
72117,40886.7,9.52072,147.632,67.9107,16.5475
61638.8,43217.4,-1.43528,200.23,65.4395,16.5552
59612.6,60427,-5.81066,203.869,83.4923,16.5758
84589.4,35510.2,3.89462,197.017,74.6587,16.5778
99709.2,70294.9,17.7181,383.06,173.993,16.593
63856.2,68611.1,5.81521,306.496,102.107,16.5962
83270.1,41006,15.7925,198.945,71.2502,16.5976
103949,44957.5,4.38831,283,128.256,16.6001
70278.9,40537.5,30.8184,207.221,106.112,16.6037
62306.6,70548.6,33.1376,191.73,90.9975,16.6075
86569.2,53832.6,-7.14989,285.959,107.818,16.6089
42448.3,37617,-9.74444,103.459,67.5768,16.609
102751,68872.1,41.7039,419.236,148.952,16.6093
51040,37030.5,2.54996,169.18,86.5218,16.6127
105249,49190.3,-13.2415,262.388,78.0222,16.6199
125130,60941.4,4.80421,320.874,155.987,16.6247
106911,85451.5,28.0421,365.137,128.518,16.6364
117747,72462,7.52487,330.185,86.0609,16.6388
98276.9,39155.7,12.4158,235.04,123.939,16.6402
76148.3,62958.1,-0.76889,311.76,110.901,16.645
69089.1,49292.5,1.27247,255.88,137.013,16.6477
55293.6,38667.7,-7.40741,177.565,52.6832,16.6505
40180.8,39941.9,8.88674,143.17,104.733,16.6579
58319.6,46135.6,0.240716,162.364,77.0331,16.6638
91421.9,71202.6,-4.19087,249.579,116.277,16.6677
109834,45179.5,6.38016,258.286,94.4837,16.6718
60908.5,27850.4,21.6146,156.331,49.4776,16.6771
138487,66119.8,17.6618,426.336,150.451,16.6842
101648,76276,10.765,312.812,143.41,16.6849
51500.4,49657.6,-0.380425,190.658,53.1507,16.6914
113877,45555.6,3.16723,284.409,110.705,16.7178
62055.6,57517.9,3.55977,216.91,116.342,16.7195
87177.5,42042.1,0.800473,235.111,85.7316,16.7225
124163,55662.2,6.46135,320.244,108.146,16.7275
58946.6,41487.1,7.50561,309.514,91.5238,16.7287
103269,40439.6,4.0041,205.081,34.3853,16.7661
77005.2,67856.9,23.4141,267.547,126.098,16.772
42054,31728.4,13.2525,90.9197,51.6147,16.773
74668,37253.8,-8.56324,132.002,77.8903,16.8055
77716.8,36615.2,5.24534,179.427,98.165,16.815
43519.4,41834.3,4.09319,189.943,123.088,16.8198
75024.6,65316.8,1.09658,270.302,78.8793,16.8214
106868,52925.1,7.07271,332.703,92.971,16.8267
94027.5,48414.7,14.2511,299.751,142.04,16.8275
51420.6,59821.1,11.5716,171.331,105.259,16.8307
73934.9,46877.7,-1.17329,134.598,79.0111,16.8313
94943.5,37859.5,2.60363,217.48,70.4487,16.8364
92043,59221.5,23.6544,331.514,155.401,16.8386
75842.5,50009.4,0.790325,226.444,78.5496,16.8401
95474.2,40203.5,5.99532,251.703,76.3077,16.8555
128152,63382.9,8.2027,380.632,121.517,16.8827
122053,75263.8,15.395,469.72,137.666,16.8889
68078,67808.5,17.598,271.29,111.557,16.8903
100540,54530.7,-0.245087,206.08,106.44,16.8934
83965.5,59228.4,45.2982,308.391,183.137,16.8964
74189.8,62712.7,9.81649,320.594,88.9575,16.8987
87853.2,53149.9,16.5129,275.243,107.424,16.9007
86717,60433.5,2.29681,318.912,125.902,16.902
92993.7,60169.1,-5.05787,321.575,100.53,16.9049
90852.2,47780.5,-2.48588,246.886,116.277,16.9058
88140,68165.5,9.59754,414.545,97.8364,16.9071
42146.2,37373.1,-0.412212,142.522,51.6147,16.9121
77270.4,41849,20.5352,264.509,60.8311,16.9153
82579.4,63204,0.922905,240.079,136.034,16.9188
59365,36500.9,1.05696,182.791,18.2263,16.9242
54921.3,63900.8,9.93979,303.335,119.29,16.9277
98538.3,70157.2,13.3813,351.207,169.123,16.9366
42744.4,50924.9,-10.6651,183.292,93.4314,16.9398
75001.5,80204.1,-18.7104,300.946,138.972,16.9424
90195.8,58104.4,8.97135,322.345,153.969,16.9499
74685.4,35818.3,1.88997,203.655,73.5879,16.954
56190.5,31822.7,11.3074,122.261,57.8925,16.9695
83366.4,33034.3,-13.9173,178.066,70.048,16.9719
73494.2,65441.8,12.7346,237.454,111.36,16.9744
96669.2,46195,2.4649,302.351,81.1203,16.9804
79421,40004.6,5.4509,285.114,74.3894,16.9807
83137.7,43693.5,3.28917,234.756,73.4543,16.9896
60980.5,58399.2,12.3003,252.482,108.934,17.0024
113440,66417.2,0.594342,353.229,165.289,17.0071
59587.1,57218.1,12.0457,161.79,48.8766,17.014
68324.3,69435.6,26.5535,229.5,107.621,17.0251
76772.9,32887.2,17.7563,174.126,59.5622,17.0611
62050.8,30473.3,3.33673,144.754,61.833,17.0679
107248,46908,-7.20593,254.252,74.6566,17.0765
116116,53453.1,39.853,290.325,84.2168,17.0819
66183.3,49143.3,58.7226,187.155,76.9012,17.0878
64486.2,67182.7,20.5457,231.489,95.8644,17.0959
66743.4,55290.6,41.8155,140.074,116.473,17.0968
67490,51887.5,-6.29881,297.783,98.5593,17.1005
82055.6,31380.7,1.33053,202.014,68.8458,17.1418
79623.8,61228.3,27.1123,283.705,84.5462,17.1465
90448.7,44249,4.97881,290.466,82.8335,17.1487
77040.7,40662.4,-7.51647,174.771,109.786,17.1496
102127,50232,-10.807,293.281,100.596,17.1513
72600.5,56159.9,5.72963,288.354,112.672,17.1584
103964,66463.5,50.8995,263.731,150.581,17.1608
119573,82494.9,-7.41477,405.566,154.424,17.1623
80078.5,48689.5,-3.61741,241.782,75.912,17.1646
65800.8,43010.8,9.14232,170.614,93.0368,17.1653
94490.8,35785,10.4343,277.359,125.051,17.1668
40791.7,56644.2,20.7785,220.113,161.583,17.1694
135646,54981.3,0.536199,350.859,125.967,17.1704
80040.4,44373.2,0.152033,266.629,95.7987,17.1757
66107.9,49160.6,5.83874,265.074,68.445,17.1799
72485.2,43245.1,-3.05972,226.23,89.2208,17.1824
74004.2,46899.9,2.25175,186.583,69.6473,17.1844
52870.6,35823.7,-20.5078,197.231,59.8961,17.1876
106503,39668.3,28.2851,268.96,85.9292,17.1963
72823.9,65791.1,-6.37654,218.334,153.252,17.2048
85800.4,59812,-4.74532,286.875,61.499,17.2085
105022,43032.1,5.16459,257.72,76.5055,17.21
78084.2,32175.1,2.20172,213.991,69.5137,17.2119
112102,40743.5,2.02114,291.24,123.219,17.2124
117222,57307.5,1.08508,392.765,151.428,17.216
81173.7,45270.7,-2.45785,264.014,80.3953,17.2227
56927.9,48454.4,13.2426,300.665,116.08,17.2229
89187.3,35907,-1.09929,203.227,39.594,17.224
54752,53882.9,20.7601,191.802,135.119,17.2273
117907,43000.1,19.2005,294.196,87.8385,17.2293
49672.4,62246.6,2.67646,247.099,116.604,17.2306
49302.9,53973.7,1.21684,249.295,121.386,17.2355
113214,82134,-2.80672,448.066,185.923,17.2356
81400.9,53058.3,-5.50484,244.263,101.187,17.2418
38805.5,48053.2,27.8521,142.45,95.3385,17.2567
63368.7,40165.3,11.3375,197.731,47.6077,17.269
64148.3,52487.1,-6.39716,232.91,64.9052,17.2839
81556.1,47331.3,24.6406,270.655,95.47,17.2859
57870.3,57243.6,21.8531,193.16,90.8659,17.3126
67875.2,58380.8,-27.8278,177.135,64.6381,17.315
109021,65877.6,20.6193,464.519,141.974,17.3194
78802.3,58171,104.689,156.547,83.0311,17.322
106569,47809.5,1.67398,215.842,98.165,17.3333
99029.7,62377.1,32.333,250.358,113.065,17.3364
100468,38444,27.9837,315.477,156.898,17.347
74521.7,48523.3,28.8378,174.054,115.097,17.3518
93153.9,39096,-8.74377,233.265,84.2827,17.3531
67253.8,50426.2,9.23912,212.067,77.6266,17.3548
58375,40395.6,-2.18596,229.926,66.9757,17.3587
97758.9,35638.6,6.25803,224.168,68.0443,17.3631
60573.1,33789.7,-33.2915,164.876,68.9794,17.3714
51460.4,42871.5,5.71732,185.51,65.8403,17.3726
54829,31615.3,1.56672,137.12,18.8272,17.3853
89642.3,86959.3,12.0779,250.924,110.114,17.3964
86536.1,90438.9,22.1332,362.841,212.681,17.4025
56782.5,45598.9,13.3509,142.522,40.0614,17.4059
107003,51091.7,0.575075,319.683,111.033,17.4239
43733.2,21258.8,1.42242,167.315,73.7215,17.4324
84340.2,42678.6,-9.61836,243.271,151.559,17.4361
53364,74620.7,16.6541,264.085,92.5764,17.4534
60211,59741.6,10.6354,239.795,125.509,17.4589
85699.7,40291.9,-5.41585,206.864,68.1111,17.468
67333.7,65583.2,-0.08025,194.16,93.7603,17.4718
57523.6,67004.4,20.3876,281.943,139.886,17.4795
68726.6,74153.8,10.8915,230.566,133.682,17.4832
68475.1,38040.2,2.43379,174.413,103.42,17.4833
43599.8,40865.9,14.9391,109.539,77.165,17.4857
77751.8,69301.8,6.21348,239.937,151.102,17.4869
91300.5,68254.4,27.2551,281.238,165.159,17.4902
76487.2,28642,-1.98832,209.217,74.2558,17.4977
98310.1,44418.6,11.0844,313.373,106.899,17.5011
95712.8,64563.9,-6.79547,261.327,69.3133,17.5054
78106.4,45987.3,-3.46602,193.231,49.2773,17.5068
78686.3,78092.4,12.4268,254.182,154.945,17.5442
72960.2,50003.9,-7.8744,275.102,148.561,17.5549
103935,45496.7,7.18349,358.524,124.266,17.5565
49403.6,29920.1,17.9474,143.962,84.6779,17.5659
46005,36963.5,1.70689,110.986,83.6899,17.5731
79862.2,49078.4,6.43154,191.873,66.6417,17.5794
120181,48333.8,1.2489,320.454,126.883,17.5811
70128.2,30905.2,1.00055,196.66,74.3226,17.5849
102068,46721.9,-2.16239,256.022,98.8879,17.5869
119757,61274.4,12.371,333.962,79.6044,17.5889
103629,46156.1,16.9785,256.871,111.426,17.61
123568,68821.2,10.8558,397.127,188.19,17.6106
83581.2,41812,38.7476,264.933,153.317,17.6133
128073,51964.8,-2.06102,317.861,132.31,17.6152
87604.8,71564.6,-0.914028,289.128,145.953,17.616
60477.6,73811.7,17.6687,254.252,153.903,17.6265
73572.6,47001.7,-1.52074,209.431,57.0243,17.6294
132437,72072.1,10.0054,438.173,177.951,17.6373
62678.9,32267.6,-1.11078,171.546,66.7085,17.6376
78947.7,68178.1,9.53804,289.692,110.377,17.6434
76875.1,76297,63.8922,260.691,237.264,17.6549
83629.8,39945.4,19.1212,245.894,38.1916,17.6574
59296.6,32756,53.7559,165.378,62.3005,17.6631
47091.8,34757.3,3.93078,198.017,83.8216,17.6633
94444.4,58677.2,0.393375,223.599,101.122,17.6647
104964,62485.9,-9.06312,363.397,116.342,17.6707
77768.1,35764.2,10.6897,226.088,57.6254,17.6747
121222,57011.7,27.7451,239.795,123.48,17.676
49966.9,36529.8,11.3331,138.489,59.8961,17.6776
66775.5,57556.8,-6.43467,267.477,90.2737,17.6793
55703.4,41751.2,23.7434,202.585,68.9126,17.6895
67802.7,29653.4,6.79597,167.53,30.6459,17.6913
95180.7,57433.1,-1.87939,285.607,107.096,17.7046
67901.1,60838,0.968713,187.799,52.8836,17.7096
114203,50944.5,10.5136,277.853,103.026,17.7113
97974.2,41679.9,12.2198,291.17,107.162,17.7318
49833,47506.3,29.4427,151.875,104.405,17.736
94874.7,46567.9,0.255991,266.77,143.54,17.75
47895.4,35666.9,2.8872,116.481,76.5055,17.7554
66202.5,36177.3,31.0365,264.367,125.182,17.7574
73492.5,35742,-3.50042,195.946,78.1541,17.7627
83530.5,65226.1,20.6995,209.003,56.1561,17.7639
85753.4,49566.4,7.77645,250.004,66.7085,17.7648
103843,51610.3,19.7972,280.956,121.582,17.7672
63881.4,40262.6,3.4107,266.346,99.9392,17.7708
80627.2,51338.9,2.92163,319.122,117.653,17.7709
82367.9,32742.9,12.7061,213.278,105.587,17.7807
109627,80471.2,0.435016,280.674,137.732,17.7899
71272.9,33754.1,3.5291,152.882,94.8124,17.7918
128331,61883.2,-11.2462,370.631,104.405,17.7977
83907.2,48987.8,1.50287,261.964,119.29,17.7988
74198.4,73254.7,10.5781,198.088,78.1541,17.8023
43660.2,44043.7,0.827436,160.21,95.6014,17.8028
68826.2,67882.1,25.9465,228.363,110.508,17.8057
41667.3,39214.3,-4.3558,153.744,54.0189,17.8068
86259,35468.6,-5.56882,218.192,38.6591,17.8091
89169.1,36180.2,13.1778,200.515,97.1792,17.8123
132268,55672.5,23.1063,464.793,245.35,17.8126
93402.3,41845.1,-5.27883,258.569,76.3077,17.8174
93365.3,41608.1,33.6217,291.099,149.343,17.8187
100331,50020.2,1.54016,244.618,68.6454,17.8271
55691.3,41159.3,23.1736,124.427,29.11,17.8331
81396.2,56841.2,18.5515,367.085,93.9576,17.8348
63954,37406,-1.26492,165.378,59.8293,17.8788
95579,39209.9,6.48724,292.859,102.173,17.8819
103417,46822.8,7.49472,279.475,148.105,17.884
42311.8,52248.5,5.97872,151.444,65.6399,17.8879
79896.9,71348.3,7.8409,268.889,133.421,17.8925
70407.5,68195.7,11.1952,229.997,201.902,17.9039
59741.9,51161.4,11.4809,227.581,56.49,17.907
69203.9,65214.9,48.6364,254.748,149.408,17.9168
84316.3,56613.9,39.5564,314.145,126.948,17.9203
99549.9,64062.7,52.3778,350.789,184.239,17.9343
40590.8,35272.8,8.78997,135.463,68.3783,17.9441
74297.7,31879.5,3.64935,162.148,81.5816,17.9506
80658.4,43689.2,1.55859,291.029,126.948,17.9538
110439,70974.2,27.1097,384.448,160.412,17.9554
122910,62032.5,11.9301,350.65,141.387,18.0158
73617,57124,10.0249,189.658,164.509,18.0336
56774.8,58985.7,28.3155,207.648,95.5357,18.0411
83332.2,47214,-7.32053,193.517,75.9779,18.0462
54379.1,48670.6,13.7518,217.338,84.8755,18.0505
64354.3,65779.5,11.2354,205.224,107.228,18.0576
55791.1,37807.3,8.2638,140.722,57.0911,18.0647
95280.9,47684.9,-5.09801,307.268,159.827,18.0659
46242.2,45364.5,11.5537,198.159,106.637,18.0696
84132.6,40053.2,1002.48,353.717,187.543,18.0738
119775,59533.5,-0.827759,334.731,103.486,18.0764
88390,51147,3.51079,286.382,112.147,18.0797
108599,44344.2,9.57369,316.529,131.525,18.0922
108784,53137.1,-4.38187,281.661,93.4972,18.0926
63440.6,37502.5,-4.27898,168.104,78.0881,18.096
99047.3,47197.8,-5.42365,257.296,91.1949,18.1016
97435.2,88336.1,44.4109,404.874,231.481,18.1026
114952,74075.1,12.9671,373.271,137.274,18.1051
92092.9,40839.6,23.6759,251.774,101.976,18.1199
95801.3,62273.3,73.1491,175.057,74.5267,18.1213
99028.8,32198.5,5.43829,249.508,79.3407,18.1267
82497.6,44863.7,-4.15769,165.306,79.9999,18.1287
79707.3,45941.1,2.08254,180.715,78.6815,18.1292
85264,45965.7,-13.7136,258.145,103.092,18.1303
86686.1,58854.5,2.74762,261.752,71.317,18.1308
72530.3,37236.4,15.0919,243.909,101.253,18.1363
96691.8,51394.2,17.1809,243.625,4.27256,18.1389
74037.5,66972.4,19.4254,283.352,42.6659,18.1398
59575.6,67173.3,56.9734,194.517,105.259,18.1414
50308.7,64342.7,-7.47816,307.549,103.092,18.1427
90096.9,63438.6,8.18186,328.716,67.3764,18.1453
56739,52012.2,20.7355,209.858,133.028,18.1467
76456.5,42255.2,-2.21744,200.943,118.111,18.1492
104503,55812,15.4935,350.231,110.18,18.1526
52161.3,59159.4,3.63363,176.848,102.698,18.1603
95982.4,40177.8,-10.6035,234.827,103.683,18.162
77788,71094.9,3.32671,291.17,146.214,18.1656
112265,72480.5,3.3479,359.847,168.473,18.1695
99090.8,40195.5,-12.267,207.577,74.2558,18.1742
78935.2,66660.1,5.74986,235.608,186.766,18.1783
91208,53375.4,34.1864,370.353,93.9576,18.1811
78993,40612.6,-3.63316,233.833,88.3651,18.1819
97910,38647.7,13.0048,153.96,62.7012,18.1971
52346.9,49664.9,8.78982,194.874,155.987,18.2249
53566.1,64890.1,11.1547,247.595,181.128,18.2412
105855,43780.9,21.2209,313.303,99.6764,18.2481
107519,46957.4,7.79281,312.672,157.028,18.2497
107918,40952.1,1.39834,291.803,123.349,18.2546
91255.9,48714.6,3.33785,270.796,109.524,18.259
52987.9,55897,23.0898,124.427,63.4359,18.2759
99415.5,67159.6,11.3662,321.645,172.824,18.2949
93222,58937.2,21.5589,379.591,125.444,18.3006
61314,80297,31.4701,264.014,127.668,18.3045
83061.8,43186.1,2.94711,295.743,103.749,18.3062
89696,73846.7,38.9961,216.554,142.17,18.311
77907,75822.7,25.5684,286.452,159.501,18.3184
128886,55553.9,7.29524,291.803,111.688,18.3241
105453,47100.2,5.52017,376.606,180.545,18.3259
58633,57611.6,13.8664,177.923,115.884,18.3274
56618.6,42746.5,38.4071,160.282,60.0297,18.3317
78273.2,47839,30.2886,154.391,142.888,18.3445
89360.4,73796.1,42.7798,273.973,237.456,18.3567
74798,35769.2,38.1573,229.002,91.1949,18.36
66227.6,82951.2,29.4696,298.626,130.218,18.3781
131968,75331.5,-9.89751,436.661,146.801,18.3802
95789.2,35095.1,17.3521,189.943,74.7234,18.397
49269.5,38333,4.4624,191.373,62.8348,18.3989
83226.9,83091.9,29.2615,356.365,249.773,18.4563
71748.9,44760.4,30.4643,191.73,97.5078,18.4582
57811.9,64329.5,13.5893,167.602,81.4498,18.4624
83231.8,71698,21.2357,245.61,122.433,18.4731
94014.6,35417.4,18.8029,265.004,114.442,18.4901
68164.4,76105.8,8.67799,225.164,184.498,18.4908
66376.1,51309.4,-19.378,276.16,126.621,18.4915
109601,86411.9,9.25739,283.564,215.582,18.4925
65005.2,61777.4,3.49058,204.653,89.8131,18.5057
58860.4,53006,-0.108821,131.642,44.2018,18.5303
93440.2,64589.5,-8.90589,285.818,66.7753,18.5312
66293.9,56877,18.0754,222.461,118.635,18.5437
80168.9,82767.3,41.0587,295.954,134.858,18.5439
88360.8,79631.3,-3.80476,415.649,139.037,18.5498
76987.5,63589.6,23.913,218.975,139.494,18.5505
62190.5,72046,-10.6847,233.407,106.178,18.5535
108568,48456.3,18.7069,310.427,161.648,18.5565
76454.6,43692.2,5.12457,267.689,35.7876,18.5742
85368.2,38998.3,-7.53814,299.259,122.695,18.5761
53005.1,70206.7,-2.51202,277.43,73.3208,18.5803
42914.7,43026.2,5.24925,173.983,77.9563,18.5821
78186.9,57712.4,-0.31292,342.276,95.7329,18.5936
78726.2,49195.7,3.07968,235.395,61.6994,18.5994
57356.9,46208.9,28.5005,165.378,33.5172,18.6014
61254.8,39937,10.1035,152.091,86.7851,18.6114
132688,64266.2,-9.66055,349.325,162.298,18.6134
75403.3,41540.6,0.783929,217.338,126.817,18.635
97328.7,53713.7,6.75168,319.473,121.648,18.6361
72541.4,71607.2,-0.0809662,159.133,77.8903,18.6436
72578.7,58638.6,-9.104,257.013,119.487,18.6472
102467,42825.5,5.4123,259.347,61.4322,18.6483
101346,33212.7,8.28503,254.677,87.3118,18.6586
108048,70025.4,25.8301,234.685,111.492,18.6773
72242.1,30935.6,2.65794,202.299,50.3458,18.6958
91648.9,50903.1,26.0773,264.579,128.322,18.6962
94483.8,64041.7,-9.12436,314.566,158.525,18.6995
72759.2,34564.9,-7.38419,179.14,99.6107,18.7077
92308,41190.9,4.95779,266.699,124.266,18.7105
