"Comp-APC-A","Comp-PE-Texas Red-A","Comp-Pacific Blue-A","FITC-A"
69.301758,90.242271,119.633369,304.120178
75.964630,100.185204,170.368896,420.425964
258.944153,340.734619,459.493103,801.285278
88.453476,192.780685,200.016647,387.854492
41.476723,63.454937,63.119331,130.547287
81.916977,123.525269,142.249786,337.887146
71.805855,109.789650,85.875122,202.812195
62.919216,99.216484,154.749191,359.891144
66.564758,71.655533,149.340271,252.162231
114.696754,176.549377,153.783676,292.891418
96.960793,89.017021,203.592484,494.660736
40.108349,77.101639,119.503883,282.529358
108.203735,134.430542,153.268677,374.964417
104.233223,76.173325,121.510521,348.494080
110.348793,174.988297,190.299850,441.066986
53.727768,71.532967,97.646835,233.004776
105.288414,187.813293,159.124252,474.802338
80.756821,113.215630,154.491745,446.382019
62.172916,107.856239,140.314560,336.669861
73.049110,70.464455,123.710587,286.826294
104.028877,211.315720,265.565399,424.359985
53.887722,79.662041,133.278000,286.280792
143.912872,193.565063,262.975281,532.735107
43.347153,116.231110,136.765030,253.670410
74.862625,83.652344,118.791695,258.466644
46.454311,61.353474,61.732536,249.967941
52.613461,99.037521,75.385086,265.243652
142.021271,221.855820,338.987000,613.871948
186.170502,215.259018,242.529694,565.355835
75.108971,124.701881,157.516144,347.346436
137.985870,134.482422,205.443405,479.492645
54.554771,105.858063,93.617104,231.560486
50.730831,67.870247,106.022781,269.278992
59.469349,43.875774,88.283348,185.653244
92.558090,80.513809,138.443253,368.778137
342.875000,408.764801,502.443207,1152.866211
74.514076,76.754593,152.431686,366.019196
169.888168,230.301346,385.491547,665.867188
50.862061,109.828621,157.130127,293.572540
53.107449,78.100769,101.284325,275.976013
136.951279,88.233521,171.203354,300.515625
70.736824,100.620941,149.662369,305.683777
15.007023,80.068390,66.817490,221.647705
138.147690,215.429153,247.030136,680.860352
77.671318,134.121857,196.310806,482.991394
408.053436,680.883545,660.231628,1341.399902
79.938103,133.144852,132.179810,505.123383
144.740677,179.242920,265.565399,689.963623
132.662949,148.653793,177.618439,441.864563
61.998169,140.834763,63.449520,298.542358
43.364193,84.735687,92.576729,267.227448
86.913971,238.811523,284.041168,546.850220
110.149551,125.959969,233.391342,544.957092
64.525879,60.107559,78.970657,203.019501
88.501282,171.125244,212.395111,379.868591
147.840347,78.534187,186.907974,258.809113
127.439590,126.524353,152.109741,444.721588
41.854843,103.416237,95.307304,248.115906
66.117554,65.513733,82.944939,199.079895
106.947464,211.473312,194.009476,465.079407
50.955841,106.580460,95.892288,284.985107
49.150589,74.532486,58.694839,243.449051
93.642387,99.615089,161.824905,390.670532
93.320679,90.612335,147.858414,288.121582
114.295441,162.943573,160.474731,395.561890
121.894440,159.790390,186.459854,392.346100
63.762234,93.335960,116.136421,249.830765
69.599747,110.214745,131.146042,259.562408
154.976181,334.067200,332.873566,813.827332
319.554169,437.899109,445.935242,960.241150
52.410320,95.608757,78.970657,200.877213
92.322945,127.188080,124.228134,363.730316
77.240868,134.588882,85.289200,314.514099
67.216255,82.218697,154.749191,299.903290
45.783672,104.014328,103.751373,256.480072
39.177910,78.873756,142.765732,303.440247
96.775009,188.405167,203.911667,380.674377
59.267914,100.677170,105.893005,219.373856
88.132751,109.481438,162.724854,329.428925
98.918869,179.020050,188.380173,514.123230
103.257530,188.011993,245.636017,371.199615
118.657974,145.022858,207.229950,395.227051
108.965118,115.557541,125.845177,314.989227
42.900883,152.296844,159.960297,292.550842
136.332748,184.221085,219.211243,476.586426
93.156670,134.797348,151.079391,424.160004
86.097008,105.019165,135.086349,318.517517
73.646866,123.084641,220.675354,444.323029
70.766182,111.711716,149.469116,333.151947
133.069824,166.948654,235.550308,490.905396
97.932106,123.348732,215.644897,480.813171
93.775162,125.210587,217.619385,417.090088
76.973854,174.863235,189.723999,387.653320
79.190758,97.184219,163.046219,424.759888
134.258102,173.386627,166.387497,428.624420
92.647003,113.715370,129.465775,278.775696
102.684471,147.703156,151.530197,412.884155
69.306709,127.372208,109.266167,403.593903
75.768929,149.095749,157.773468,321.298065
145.043839,211.917801,296.555695,649.487122
58.730011,96.497101,100.505043,255.931946
127.498528,176.473282,209.334839,402.924957
53.464317,75.795349,114.192795,337.549042
68.525398,147.054718,182.168930,292.414612
104.533768,117.540009,141.346756,283.825562
111.668297,126.513817,155.392792,428.358002
123.734612,152.889008,155.070999,462.430908
152.027069,162.566727,200.910812,509.263733
75.382545,80.297310,173.641891,368.710876
130.175507,146.138550,199.377884,456.931488
29.851017,67.802208,146.376190,275.156342
111.224823,125.748993,168.699600,546.784912
203.869293,311.842590,356.106598,775.463257
29.586441,89.550560,84.182297,277.546722
29.501661,63.415932,62.789143,238.091629
70.166267,145.588120,190.683716,388.525085
100.239822,122.084312,193.753693,423.960052
110.255440,158.452728,161.053421,372.006531
90.876343,133.451324,119.180168,359.486877
85.086563,142.301163,143.281662,363.191620
43.121864,86.122223,111.405853,415.488159
164.222336,237.610001,286.999359,630.936768
37.081337,41.489685,52.883709,179.900253
122.614479,211.141891,229.388794,453.881409
76.128067,78.777328,156.165009,304.120178
94.588272,93.007263,160.346130,264.012024
106.168518,100.872688,136.635925,368.239929
113.232300,155.205887,187.356079,384.299072
62.569542,132.880234,71.374237,324.212860
55.335030,123.444656,95.437309,290.166260
73.280296,121.111061,160.539032,398.909851
92.521721,171.942520,251.400436,590.087402
260.162689,376.386108,345.903412,807.992249
59.054722,113.988129,102.388130,267.159058
137.841812,198.598480,187.356079,455.273987
71.784470,118.541733,145.087006,335.114105
98.610085,103.175980,101.544060,330.038330
27.166416,70.794685,57.836361,172.614990
76.352135,160.833176,172.807770,445.651489
27.059988,91.398743,101.933647,230.528610
103.496658,143.211761,171.909348,343.496918
158.871002,176.916504,304.026062,643.781067
21.526144,39.465000,68.336395,143.391510
124.778519,146.504547,185.307373,370.728851
122.799599,142.601685,203.720154,427.491974
47.360901,82.430901,155.199707,312.137970
76.006142,133.305145,126.168526,429.690063
53.116474,60.795910,134.375992,269.005493
60.554623,80.176605,144.119919,335.181763
56.204624,99.720711,59.553310,212.340424
78.051353,92.251770,147.665100,444.123749
120.649628,118.414154,163.367584,333.219666
65.524078,99.829674,74.472054,178.443878
91.162308,110.317047,117.237526,318.110535
56.272682,65.739510,137.152359,281.642334
107.985596,141.241730,150.821777,405.867645
253.738251,273.186066,285.803650,655.251343
146.319366,213.638855,230.596207,506.898193
76.633270,88.112343,90.430420,314.582001
108.715256,108.245003,251.906937,417.890839
68.070877,104.212906,122.804771,275.361267
172.439529,216.320679,289.704407,714.649902
71.294037,101.771301,133.019623,264.012024
52.883324,114.120003,155.714554,428.091522
47.616467,65.257996,92.381653,206.127960
68.631584,37.736980,93.877159,306.227570
62.803692,85.447952,134.698883,288.735046
67.364441,40.888504,119.762840,168.934555
95.877098,197.631668,150.306519,398.307404
76.711555,113.957993,133.988480,255.383774
77.127831,81.803452,101.544060,296.160095
156.139969,203.661636,235.169388,483.981262
48.242775,72.327515,117.302292,299.903290
95.161102,99.172630,144.829117,346.873840
115.809868,161.285477,179.541595,477.907593
83.965805,68.065338,115.682961,302.556183
74.459267,100.309540,105.828117,344.847900
34.170918,85.087555,138.249649,170.809753
75.349297,64.802155,78.970657,217.306000
32.335636,49.092098,115.164680,192.854538
106.327820,138.860260,150.177689,468.057526
107.460526,78.782578,92.121521,275.634491
97.023827,119.295021,152.882385,324.958282
68.373497,109.226692,110.109161,249.625000
181.598450,259.638275,254.755127,668.486023
78.373146,139.716232,129.207245,353.149902
101.071198,116.018318,179.605698,374.359528
85.782967,101.911598,139.153122,304.324158
93.161522,103.864433,166.387497,440.136383
27.851587,61.781937,105.633461,287.439880
71.963402,111.309288,84.703224,267.706207
43.499199,126.408798,135.473770,339.036530
141.299301,93.610069,159.703064,388.122742
133.616257,161.893936,194.265198,348.561584
124.045029,89.101852,159.703064,394.155212
105.075005,117.857491,216.727783,455.207764
140.922470,164.972702,199.761154,548.024902
61.092175,122.541580,145.280396,341.334747
79.548721,110.528915,119.698097,358.880432
92.083092,91.582520,137.604202,260.521057
88.710152,158.520523,201.357834,457.395477
64.989166,109.552414,131.404495,302.352142
78.502678,92.648232,123.322395,339.644989
68.164162,97.958351,171.781006,333.760986
82.865181,160.263809,196.438644,382.956848
31.519491,112.741699,98.491455,262.917023
36.810566,59.278885,168.057434,457.461792
95.930595,158.119568,243.924576,539.993042
66.289963,69.756836,186.651917,326.787598
130.126846,166.533173,233.645370,661.201294
71.183510,121.974960,208.378159,394.825104
135.615265,219.221588,271.751617,573.092041
138.574646,240.959030,208.760834,589.310059
46.116768,114.186058,53.478024,210.684372
62.686119,100.896751,116.978470,300.311523
67.252090,70.832336,121.510521,255.657852
74.243073,112.951340,150.113281,370.325317
99.394699,144.786255,211.566437,408.207428
51.259266,72.804932,130.112091,321.976044
67.742264,80.521896,121.639954,353.217346
113.732361,185.613937,173.192780,381.077209
72.357513,95.758095,103.037331,271.466553
106.357300,118.747803,197.844543,474.207520
165.721786,192.321533,287.125183,510.577545
67.849289,81.809608,101.284325,309.149475
110.971771,210.497986,208.952179,500.716919
128.195724,302.322296,346.588348,710.216003
129.115997,153.105545,229.833679,402.322876
97.579750,104.398842,170.304688,274.814789
89.039940,151.724823,208.505707,453.616089
121.866638,169.797226,228.244690,429.490265
67.652275,63.101704,99.335953,262.711700
48.361652,79.728279,101.024582,233.829971
102.028412,132.897568,74.211166,233.417389
77.304939,154.376007,145.731613,381.211487
47.892509,72.101776,165.616608,297.385376
48.609241,108.001022,84.312531,205.920776
61.351578,140.829529,158.545380,337.075653
122.404564,113.951851,190.171890,381.278625
99.063072,129.018845,223.093506,489.850830
67.857269,155.025055,129.465775,329.361206
73.902695,135.889572,148.631607,413.151276
43.733429,65.401276,111.794807,207.025711
59.722507,92.526451,134.440567,281.642334
75.478333,113.067154,152.109741,304.392120
104.392799,179.213242,209.334839,413.618713
130.238495,146.166946,161.824905,496.109528
103.704971,116.021141,150.242096,364.807556
83.966217,89.798904,139.991974,343.091583
91.344589,106.980385,170.818222,361.171143
157.327881,222.638168,222.393631,503.282288
132.241104,255.398697,228.689651,519.765564
93.748055,124.478470,101.933647,352.407898
66.815498,129.217453,115.099899,287.235352
79.272736,159.904709,208.505707,419.291962
34.350006,62.453495,92.121521,187.592850
89.550583,130.873840,119.762840,320.823425
74.205162,125.731689,141.540283,367.297882
56.841610,58.512466,130.112091,282.392914
141.681915,232.859299,237.327682,407.739532
79.006538,106.892250,158.545380,305.751770
120.804047,164.390411,174.090988,406.268829
180.339401,329.226166,361.014893,721.736450
87.722977,149.515518,149.791214,333.760986
52.868866,102.510445,93.747131,290.779510
87.835442,194.322357,149.791214,365.817291
85.898285,145.873535,157.258804,390.335388
139.061066,206.319611,186.139771,386.714325
112.572525,103.562111,122.869476,324.822754
115.742378,206.471420,216.154510,454.146698
77.906723,170.474457,183.898499,441.199951
65.813156,90.535126,103.361916,277.000427
32.933125,98.841782,109.266167,215.030579
162.377518,117.045532,220.229797,489.455292
46.542652,86.484642,102.907494,274.473206
146.532516,141.345825,212.968719,507.621094
69.542625,110.277023,133.084213,302.964203
73.845467,77.110939,109.655251,273.516724
116.270905,188.705841,191.579285,526.646973
124.282356,143.028015,290.081757,709.328735
101.576561,130.610092,181.336014,372.813385
260.228607,407.917999,457.784973,1121.879883
81.824104,54.136845,121.575233,298.950684
142.185028,151.701889,210.673889,421.426392
116.310577,132.219559,160.281830,444.389435
78.099121,108.104210,156.872787,451.161499
64.352631,134.853470,112.961510,268.048126
125.424881,134.463654,188.316147,405.399597
72.868401,101.170555,156.551086,291.937744
83.945595,121.655640,170.368896,312.952728
69.886299,80.068916,110.368523,286.621735
60.386673,95.383781,128.625488,215.720200
120.868584,119.113266,156.679764,365.749939
46.966103,106.620834,82.293587,277.205261
52.921600,87.056358,124.098747,209.027878
44.272526,47.543537,82.358727,177.888947
56.770199,99.044601,108.163612,274.404907
96.746605,140.481155,184.410858,415.421417
92.776993,183.352997,227.736160,456.931488
64.994919,101.705154,115.488609,282.324677
63.913902,140.717346,115.553398,252.367920
62.045517,80.458412,94.202225,179.622864
64.190964,96.907188,91.796341,286.417175
135.850388,159.983627,207.357544,367.768921
135.597946,191.742905,277.742126,535.351624
51.569096,115.293030,124.486893,257.713196
106.170197,127.430779,248.423920,454.544617
107.286835,232.828644,209.462357,568.672668
96.541107,145.651474,178.515991,370.459839
65.491249,80.280495,126.427208,278.366028
119.936409,146.101547,183.642288,304.120178
102.943451,215.459000,228.054016,504.334412
64.963501,148.640320,200.846954,492.486908
77.833046,188.778305,147.149567,383.292419
86.672623,73.370590,126.491867,342.483521
37.819271,78.792328,96.282227,264.833130
55.534809,110.363945,156.679764,410.679840
99.876038,139.403763,243.924576,412.349854
24.095861,122.951866,54.732685,255.863434
135.893585,138.830154,228.816772,468.454498
96.975273,147.279434,185.371399,419.425415
68.935669,117.600677,80.599777,283.961975
110.583038,115.279701,142.249786,414.353210
119.291916,135.070251,197.397232,454.080383
33.915428,59.884228,80.469460,203.848572
51.016804,106.138725,92.836838,278.092957
80.907349,152.439377,176.335968,292.142151
41.947250,67.203651,135.344635,196.659653
97.710121,117.654732,140.959702,383.896423
42.920845,136.032867,100.440094,314.310455
148.707031,132.382172,207.166153,438.740143
55.015911,67.933502,65.892944,289.825531
56.193226,77.641556,88.673775,201.430099
102.025551,130.613083,173.064438,391.273773
63.255562,62.054985,160.603333,251.133743
57.810043,58.234798,146.053909,207.647125
51.163189,54.800671,144.829117,342.145630
55.949100,101.509193,128.625488,328.616302
91.884933,115.999130,211.885162,408.742096
107.593277,192.263611,198.547363,493.475067
90.012650,127.544960,175.373947,454.544617
253.609329,486.410828,526.348877,879.757141
95.782997,163.474777,221.566376,437.210602
61.675659,61.078087,103.556641,254.218719
13.272719,66.989571,105.893005,231.354111
126.036339,126.423187,215.262680,396.365601
95.416222,196.620758,252.350082,575.949829
44.247894,71.363350,166.708679,345.455780
49.111332,107.301178,165.552368,274.814789
102.860054,175.162308,199.952774,373.351227
116.951736,200.775009,237.010345,573.806641
96.335999,62.346424,130.370590,273.243408
66.615440,169.893707,152.496078,409.143066
52.258274,128.913559,159.703064,353.149902
84.800461,151.132126,120.992737,392.815155
73.070221,112.534508,127.332466,304.460144
67.636490,169.981415,109.979485,223.851883
57.567898,74.965767,158.866989,362.114105
135.542648,149.564362,192.538696,341.469879
119.563354,120.527618,221.248169,377.249054
466.894196,678.416626,688.722107,1333.284424
70.909920,84.730782,161.182007,340.320923
94.653191,115.614960,108.487915,257.165161
87.879578,158.761215,141.475784,390.268341
80.464447,92.226051,157.580490,414.887360
107.121101,128.597961,199.250107,375.770844
48.768528,86.801285,82.879799,230.184631
117.146851,123.266762,216.982544,521.011414
55.981544,121.172417,85.028770,218.615707
87.234566,95.758545,122.481239,231.078964
32.051937,56.582378,112.313370,275.088013
61.835999,91.934151,140.572632,230.047012
91.641045,68.312569,138.959534,286.553558
83.583893,110.081139,168.506958,318.178345
98.341713,197.107864,158.352417,414.019379
63.480927,63.049816,123.581200,334.437592
151.099365,233.466934,242.149231,482.331421
98.596207,104.296471,128.625488,266.680267
112.487724,166.873932,125.651154,390.000183
16.129267,44.143555,78.840309,87.433128
59.745842,59.070267,131.727554,301.331909
88.880295,129.783707,148.631607,457.064056
34.214493,126.977692,61.138203,231.010178
113.414444,160.992538,175.630493,342.888885
117.351006,134.215347,179.862076,406.870514
425.844849,717.203918,707.762146,1761.191040
161.855621,251.751373,264.617920,564.965515
68.265495,158.479630,208.888382,582.893372
103.358429,168.520996,193.178192,409.878113
68.885254,131.296326,100.180321,277.000427
95.885384,107.027344,147.858414,432.552979
116.226982,187.208603,188.636169,510.052032
109.646889,202.641418,151.143784,392.145050
93.516396,150.567276,279.821594,581.466431
121.993423,256.198242,252.539978,591.447388
58.244900,137.728180,124.098747,371.468628
65.095970,133.138794,120.733841,295.887756
72.935555,107.061798,162.082047,312.273773
108.946465,221.308273,161.696335,484.443115
45.965576,87.051674,115.359055,376.644379
75.594925,128.976044,97.127022,280.891663
66.241013,130.086395,139.991974,436.611969
71.786255,139.722763,184.987213,381.949982
99.320450,133.930878,151.465805,405.399597
141.791824,161.299408,152.946777,433.617889
101.027489,121.706062,184.795074,400.047791
92.645653,70.216347,87.372246,200.946335
126.889328,205.577759,216.409286,518.847412
78.083466,117.467354,164.781342,322.450592
61.737663,121.826698,82.293587,233.279877
72.006798,96.623611,136.700485,374.628357
107.272995,125.178711,127.397133,242.693802
72.787376,164.579437,151.787781,412.082672
115.414551,140.300766,155.006638,390.000183
63.801495,163.037964,122.092964,324.755005
87.690926,93.105583,182.361130,351.395935
47.955650,80.556641,103.881195,247.223953
31.714920,56.937187,73.817741,194.584396
103.877419,71.526970,118.403191,364.268982
71.882286,134.621292,177.426071,387.787415
82.937447,84.979782,133.600952,310.100525
125.154602,125.814552,194.009476,414.286469
152.372589,255.098022,262.722565,565.485901
35.911392,22.525824,55.723213,154.609436
106.849480,144.611984,119.827583,355.510223
44.113155,30.634270,87.502403,217.995361
111.958603,176.617523,173.321091,369.181824
82.615288,76.152199,111.341019,249.350647
224.521423,300.194305,342.539734,732.979797
122.513969,156.709045,266.702148,541.495789
50.522419,71.844360,143.152679,372.477234
64.077423,96.251129,120.539650,292.550842
91.607712,184.998856,131.856781,415.421417
62.610500,79.646782,150.821777,210.477325
129.701508,177.787842,269.542999,525.795471
112.135193,189.027802,219.465897,375.233246
87.631622,109.368515,149.726791,445.385834
81.883072,99.504333,90.495461,309.149475
65.007408,144.146744,150.370926,272.218353
112.904617,125.107590,164.974121,415.755188
57.856319,120.933998,130.176712,195.829620
52.801929,73.722321,82.293587,290.643250
81.921509,128.719635,204.677582,352.070618
23.773512,95.924034,113.415176,237.404465
148.250259,242.296310,307.475494,624.439026
51.276993,79.404465,79.752693,184.960388
59.916901,81.320374,152.818008,289.825531
54.678455,134.419998,114.840744,272.628387
88.710281,159.684692,157.580490,327.261749
230.425247,375.503632,448.074982,811.614014
70.030136,97.391693,147.665100,364.470917
80.821808,141.232422,182.104874,404.128967
75.217804,138.991470,201.038528,328.684052
53.701965,155.959702,196.310806,407.004211
57.567448,105.338600,162.789124,370.258057
78.663788,204.729858,168.892227,488.730133
146.428116,140.204681,223.284409,468.256012
200.689117,384.473358,377.881317,790.755249
134.421646,280.505798,330.251465,596.366455
72.582970,58.155823,104.660034,179.830902
75.052185,95.133995,145.280396,252.093674
43.448139,103.977577,91.861374,264.148865
62.292595,122.672935,127.138504,293.095764
112.508499,163.273895,156.422379,282.870483
28.378180,82.671158,110.627869,310.440155
107.026451,171.447632,183.001755,395.360992
34.382511,65.546036,98.686348,225.160248
93.457390,118.411858,102.582909,309.013611
34.767742,82.371002,107.644691,246.812271
140.986893,302.406311,271.814728,759.232361
88.714195,195.786591,185.179306,520.158997
83.691116,132.046646,210.992676,461.040009
91.560799,122.858925,175.117371,349.574005
79.032967,164.241272,122.610664,368.710876
45.800377,169.373413,135.280060,341.469879
107.444199,217.758743,266.323242,596.690002
84.680084,152.266251,119.374405,357.262970
95.130379,161.874893,186.203781,383.225281
116.562637,135.683929,164.010254,418.291199
109.624596,137.283981,200.655365,414.419952
82.236084,133.112747,151.530197,452.488464
133.881317,184.405640,247.093491,564.770325
48.819221,64.471527,96.282227,191.331848
120.366112,104.755890,143.217163,348.359070
53.525620,90.755173,102.323204,277.888092
119.120667,230.977722,242.973557,522.453613
60.202801,89.935249,111.794807,260.315643
142.894150,190.432083,205.571030,474.339722
115.882347,181.661423,168.506958,431.487854
53.167236,115.285522,118.662186,246.743637
95.593163,116.017227,152.174133,362.450867
73.024597,110.816643,138.572327,341.740204
90.492805,146.735413,137.604202,410.212128
81.539627,201.548874,224.683899,395.494934
143.782593,275.320618,343.100494,571.532654
94.341103,139.663467,206.017715,424.893188
146.629776,177.955780,293.099609,441.000519
268.307404,315.338928,345.965668,851.252380
55.470161,74.243851,123.839973,314.310455
119.253799,124.507278,226.528152,428.358002
80.373726,113.257408,103.881195,363.662994
50.695492,86.935417,137.733292,249.762192
135.683258,131.241287,176.784866,435.747192
64.027863,139.943314,137.733292,275.429565
97.737511,93.235191,80.990692,225.917603
82.056610,68.076073,120.345459,205.437332
56.188137,93.018242,107.579819,296.840820
26.232269,86.802406,135.861176,294.525970
86.974380,86.117928,102.777664,267.295868
18.458220,59.654236,110.692711,204.055817
87.798424,146.870361,152.109741,369.989014
37.572945,111.751572,91.991455,245.851532
138.754532,231.212784,229.706558,414.286469
99.752289,181.310318,131.533722,376.442810
72.660851,97.713409,198.866806,417.890839
87.571602,79.379318,172.422760,432.020416
83.442406,172.990189,199.825027,471.629242
41.920391,86.378189,121.057472,233.417389
64.123192,75.793121,95.957275,266.680267
81.217903,132.700333,205.507217,456.202240
88.148636,150.912018,210.992676,408.742096
73.664864,123.480148,117.043236,257.165161
67.882683,108.378906,64.043869,200.255096
106.377777,197.953094,197.844543,422.626709
43.464806,108.320984,130.370590,259.562408
161.232986,180.124176,260.763306,547.763794
28.075644,69.646057,115.877312,257.987183
88.802765,170.109024,145.215927,373.485657
40.995609,43.703655,72.695053,210.408295
84.131462,106.004593,109.136467,302.352142
19.313784,52.232555,102.517982,194.030899
38.658249,105.256302,42.054405,181.009674
62.802895,122.259872,166.194794,640.508606
89.991280,117.881973,85.224098,323.399567
84.417892,60.255623,112.054085,273.448395
95.662857,167.512054,112.378189,356.723694
61.942444,85.125595,148.760468,269.347351
446.411987,622.295166,813.006958,1711.156860
37.447243,74.246422,130.564453,192.508514
97.634125,135.341751,137.539642,366.153809
130.260513,142.429108,191.579285,451.625946
215.625748,289.968140,412.752533,880.763184
124.032059,191.901245,265.817993,589.828247
121.884384,240.349899,277.994202,548.351135
88.983498,77.639053,186.203781,374.628357
47.421555,105.766151,117.885139,255.520813
318.841217,486.226471,591.350830,1109.605957
77.808228,80.774399,108.941902,224.884827
98.271797,160.456940,203.337143,385.775177
167.920624,171.731461,279.443542,519.175354
75.436455,88.252487,167.864777,352.138092
91.663506,132.287125,148.696030,322.721710
117.939438,178.402679,317.373047,552.656006
55.778656,78.436897,134.957199,265.380493
78.149857,160.690369,177.682541,311.866364
53.380184,124.894119,119.439140,261.342621
59.771858,49.962162,58.826908,248.390305
146.861847,250.991486,273.959381,686.973328
96.159668,193.207245,300.951233,580.428406
85.447662,108.289528,173.770218,375.166046
78.273613,84.608681,165.423859,361.642670
61.639923,73.710899,93.812149,271.398193
55.361519,82.366760,77.797424,238.847458
134.782928,153.242661,241.515030,464.880829
96.776764,99.717369,163.239029,311.390991
124.638527,173.404724,155.199707,397.838745
66.802338,122.949654,134.246811,333.422668
67.074364,161.232162,152.689224,303.984222
55.407253,112.788872,133.471771,321.298065
69.624672,143.924469,148.696030,344.915436
82.645760,131.876465,114.257599,334.640594
55.962883,106.821655,145.473785,325.161560
62.620987,101.714355,126.685860,225.711044
144.157104,241.151276,306.911194,710.216003
65.183655,98.842590,123.775284,303.236206
145.799210,158.156052,200.208252,379.264191
276.921417,400.323181,560.089050,1116.245850
66.479530,112.422714,172.358582,243.792313
132.296494,108.959747,163.303314,529.659058
45.644756,69.529907,95.567314,222.612137
84.938118,101.643562,166.066299,224.609390
72.344002,95.705353,171.781006,425.959534
91.489845,138.214188,233.518356,421.493103
342.220001,607.276428,591.826660,1845.498047
32.115074,64.354370,75.841545,138.508102
53.962376,146.984924,87.567490,381.077209
51.785271,42.268360,71.704437,243.792313
52.860779,57.990253,92.706787,191.885605
35.403255,72.985352,133.019623,294.594086
61.227783,89.266724,144.700180,292.142151
81.240791,160.806137,160.281830,448.705872
42.839901,86.071373,97.581871,229.083725
70.735687,93.518974,140.508118,299.699158
82.518669,147.725952,154.877930,340.456116
56.710789,99.427658,105.698341,313.699524
85.341866,129.463593,189.020126,442.329773
54.696022,116.142128,141.798294,330.241425
70.583351,128.724716,144.442291,221.923264
80.392258,155.187424,122.998886,356.521484
68.038139,56.909782,90.885757,238.091629
45.233437,86.569901,87.502403,251.202332
70.542183,83.329391,84.507881,274.951416
72.357109,155.635681,108.812195,310.440155
82.972473,176.199905,184.795074,342.483521
124.957771,166.464432,210.291336,469.909790
94.113754,105.293121,112.767082,308.538025
73.710472,94.977180,114.581566,317.160736
97.088219,176.969574,186.203781,498.150391
105.740662,112.580643,160.346130,259.014557
72.576233,147.933975,145.022522,415.154358
66.709236,135.387726,133.342590,289.007690
53.735825,70.767235,86.200615,224.402817
41.495419,60.272831,88.673775,192.300888
114.493446,159.960220,119.439140,314.310455
46.378445,107.209793,146.247284,332.678253
95.755188,80.573959,111.794807,185.791794
74.829285,50.310448,130.435211,271.124786
89.674484,134.596344,200.399872,389.128571
79.614128,72.097260,110.757538,257.850189
114.189812,146.129745,203.017960,365.749939
90.615654,158.570465,199.505630,420.292603
104.095657,144.895187,187.804138,390.804565
91.516701,92.870697,120.086525,268.184906
67.397560,140.598068,154.749191,325.635864
111.923744,167.500549,131.856781,364.403595
43.096844,89.231163,119.827583,203.572220
92.173859,130.748322,175.373947,325.839111
59.753647,111.563271,120.539650,275.361267
55.058403,113.352005,145.473785,309.625031
60.983566,145.139938,126.233192,240.152710
70.173111,108.165977,153.848053,266.406647
166.410080,246.978424,317.373047,789.749207
103.928261,190.000595,171.909348,420.092499
78.787460,120.874428,167.929001,315.057068
90.518021,106.323845,126.168526,245.782898
84.149559,125.541611,127.461792,339.036530
97.368340,147.346329,176.400101,442.329773
111.736298,102.788895,147.085129,328.548584
49.235512,114.091743,145.731613,322.992889
76.487083,156.911987,206.591965,450.497925
134.387421,190.512177,265.628571,503.019257
78.741432,127.328537,156.165009,271.671600
58.690353,70.168625,144.893585,273.926666
45.999355,90.428200,105.114326,188.700928
132.506210,139.967896,175.373947,441.997467
79.750221,76.560478,105.309006,299.631165
62.479008,82.003654,149.597946,240.427490
65.553528,162.274200,118.662186,222.543243
69.779877,85.309448,164.074509,322.586151
309.280029,401.761475,406.781494,1245.154541
72.478264,123.466248,146.698456,319.331482
51.974842,129.637344,124.292824,330.850708
90.494995,144.864868,196.119064,420.092499
124.154427,176.842728,494.389923,750.680847
47.022152,74.805267,139.024063,269.005493
36.381195,94.802460,127.849709,296.704681
41.201672,121.967766,99.141068,300.039368
52.990814,131.342163,113.544785,309.557129
68.720650,100.411438,111.794807,278.161224
70.333298,131.812210,153.783676,432.819214
83.674011,142.532288,184.154678,322.518372
130.430756,186.024750,207.740280,579.390198
74.534012,90.536865,98.686348,203.088593
93.484276,136.903778,114.646362,242.625122
105.158989,131.575684,121.704674,390.938690
75.688438,166.990341,170.047897,342.956451
197.943924,304.344421,380.666779,845.484375
60.319386,156.237854,178.644196,403.125671
96.822731,159.198380,220.866318,500.585327
112.933868,113.919975,159.381531,381.211487
72.645012,146.427750,138.830475,361.440613
50.312252,40.790382,77.992981,230.322205
85.667252,140.298920,119.762840,315.667938
47.210381,101.918282,176.784866,414.086121
61.744343,59.993793,86.200615,194.722794
90.283424,150.461548,203.464813,489.521210
67.494080,114.309631,95.827286,271.261505
73.685997,82.563293,139.991974,256.206024
73.936813,174.683319,208.952179,372.208282
31.989321,50.074852,99.335953,195.207047
81.983276,113.824287,174.155151,363.191620
64.646004,79.301933,165.488113,269.825958
98.926399,118.303848,189.723999,465.013214
176.459412,268.724365,275.283630,667.144775
195.085327,341.702911,376.519043,834.820312
77.674370,111.765381,176.977234,406.669952
72.291847,74.581390,100.829758,337.481415
96.798988,126.229645,177.169601,346.671265
136.633224,159.739395,190.683716,502.821899
23.572424,84.872391,107.839294,300.039368
68.309517,124.840508,125.715828,262.711700
77.480331,94.769531,100.115372,244.410141
80.405243,108.230873,134.440567,293.436340
74.667152,93.862617,150.821777,343.834717
64.265732,93.057198,143.346146,245.782898
112.887955,126.927925,179.862076,367.432495
24.178522,71.991295,126.103859,220.614227
